purpose,requested_model,actual_model,prompt_tokens,completion_tokens,total_tokens,latency_ms,estimated_cost_usd
subjective_evaluation,gpt-3.5-turbo-instruct,gpt-3.5-turbo-instruct:20230824-v2,668,1,669,185,0.001004
subjective_evaluation,gpt-3.5-turbo-instruct,gpt-3.5-turbo-instruct:20230824-v2,674,1,675,308,0.001013
subjective_evaluation,gpt-3.5-turbo-instruct,gpt-3.5-turbo-instruct:20230824-v2,657,1,658,1062,0.0009875
subjective_evaluation,gpt-3.5-turbo-instruct,gpt-3.5-turbo-instruct:20230824-v2,692,1,693,183,0.0010400000000000001
subjective_evaluation,gpt-3.5-turbo-instruct,gpt-3.5-turbo-instruct:20230824-v2,642,1,643,1124,0.000965
subjective_evaluation,gpt-3.5-turbo-instruct,gpt-3.5-turbo-instruct:20230824-v2,632,1,633,204,0.00095
subjective_evaluation,gpt-3.5-turbo-instruct,gpt-3.5-turbo-instruct:20230824-v2,737,1,738,482,0.0011075000000000002
subjective_evaluation,gpt-3.5-turbo-instruct,gpt-3.5-turbo-instruct:20230824-v2,629,1,630,1127,0.0009455
subjective_evaluation,gpt-3.5-turbo-instruct,gpt-3.5-turbo-instruct:20230824-v2,635,1,636,1272,0.0009545
subjective_evaluation,gpt-3.5-turbo-instruct,gpt-3.5-turbo-instruct:20230824-v2,618,1,619,1080,0.0009289999999999999
subjective_evaluation,gpt-3.5-turbo-instruct,gpt-3.5-turbo-instruct:20230824-v2,653,1,654,1032,0.0009815000000000002
strategy_rewrite,gpt-3.5-turbo-16k,gpt-3.5-turbo-0125,901,436,1337,2681,0.0011045
answer_generation,gpt-3.5-turbo-16k,gpt-3.5-turbo-0125,5047,1479,6526,5159,0.004742
subjective_evaluation,gpt-3.5-turbo-instruct,gpt-3.5-turbo-instruct:20230824-v2,726,1,727,1501,0.001091
subjective_evaluation,gpt-3.5-turbo-instruct,gpt-3.5-turbo-instruct:20230824-v2,716,1,717,1117,0.001076
subjective_evaluation,gpt-3.5-turbo-instruct,gpt-3.5-turbo-instruct:20230824-v2,821,1,822,1066,0.0012335
subjective_evaluation,gpt-3.5-turbo-instruct,gpt-3.5-turbo-instruct:20230824-v2,713,1,714,1187,0.0010715
subjective_evaluation,gpt-3.5-turbo-instruct,gpt-3.5-turbo-instruct:20230824-v2,719,1,720,1023,0.0010805
subjective_evaluation,gpt-3.5-turbo-instruct,gpt-3.5-turbo-instruct:20230824-v2,702,1,703,1131,0.0010550000000000002
subjective_evaluation,gpt-3.5-turbo-instruct,gpt-3.5-turbo-instruct:20230824-v2,737,1,738,713,0.0011075000000000002
subjective_evaluation,gpt-3.5-turbo-instruct,gpt-3.5-turbo-instruct:20230824-v2,477,1,478,1027,0.0007175
subjective_evaluation,gpt-3.5-turbo-instruct,gpt-3.5-turbo-instruct:20230824-v2,467,1,468,993,0.0007025000000000001
subjective_evaluation,gpt-3.5-turbo-instruct,gpt-3.5-turbo-instruct:20230824-v2,572,1,573,607,0.0008600000000000001
subjective_evaluation,gpt-3.5-turbo-instruct,gpt-3.5-turbo-instruct:20230824-v2,464,1,465,1334,0.000698
subjective_evaluation,gpt-3.5-turbo-instruct,gpt-3.5-turbo-instruct:20230824-v2,470,1,471,1328,0.0007070000000000001
subjective_evaluation,gpt-3.5-turbo-instruct,gpt-3.5-turbo-instruct:20230824-v2,453,1,454,979,0.0006815
subjective_evaluation,gpt-3.5-turbo-instruct,gpt-3.5-turbo-instruct:20230824-v2,488,1,489,1068,0.0007340000000000001
subjective_evaluation,gpt-3.5-turbo-instruct,gpt-3.5-turbo-instruct:20230824-v2,454,1,455,890,0.000683
subjective_evaluation,gpt-3.5-turbo-instruct,gpt-3.5-turbo-instruct:20230824-v2,444,1,445,1131,0.0006680000000000001
subjective_evaluation,gpt-3.5-turbo-instruct,gpt-3.5-turbo-instruct:20230824-v2,549,1,550,1086,0.0008255000000000001
subjective_evaluation,gpt-3.5-turbo-instruct,gpt-3.5-turbo-instruct:20230824-v2,441,1,442,1064,0.0006635
subjective_evaluation,gpt-3.5-turbo-instruct,gpt-3.5-turbo-instruct:20230824-v2,447,1,448,1022,0.0006725000000000001
subjective_evaluation,gpt-3.5-turbo-instruct,gpt-3.5-turbo-instruct:20230824-v2,430,1,431,1023,0.000647
subjective_evaluation,gpt-3.5-turbo-instruct,gpt-3.5-turbo-instruct:20230824-v2,465,1,466,1044,0.0006995
subjective_evaluation,gpt-3.5-turbo-instruct,gpt-3.5-turbo-instruct:20230824-v2,592,1,593,1084,0.00089
subjective_evaluation,gpt-3.5-turbo-instruct,gpt-3.5-turbo-instruct:20230824-v2,582,1,583,995,0.0008750000000000001
subjective_evaluation,gpt-3.5-turbo-instruct,gpt-3.5-turbo-instruct:20230824-v2,687,1,688,1122,0.0010325
subjective_evaluation,gpt-3.5-turbo-instruct,gpt-3.5-turbo-instruct:20230824-v2,579,1,580,483,0.0008705
subjective_evaluation,gpt-3.5-turbo-instruct,gpt-3.5-turbo-instruct:20230824-v2,585,1,586,433,0.0008795000000000001
subjective_evaluation,gpt-3.5-turbo-instruct,gpt-3.5-turbo-instruct:20230824-v2,568,1,569,1057,0.0008540000000000002
subjective_evaluation,gpt-3.5-turbo-instruct,gpt-3.5-turbo-instruct:20230824-v2,603,1,604,1036,0.0009065000000000001
subjective_evaluation,gpt-3.5-turbo-instruct,gpt-3.5-turbo-instruct:20230824-v2,610,1,611,1059,0.0009170000000000001
subjective_evaluation,gpt-3.5-turbo-instruct,gpt-3.5-turbo-instruct:20230824-v2,600,1,601,974,0.000902
subjective_evaluation,gpt-3.5-turbo-instruct,gpt-3.5-turbo-instruct:20230824-v2,705,1,706,1134,0.0010595000000000001
subjective_evaluation,gpt-3.5-turbo-instruct,gpt-3.5-turbo-instruct:20230824-v2,597,1,598,1373,0.0008975000000000001
subjective_evaluation,gpt-3.5-turbo-instruct,gpt-3.5-turbo-instruct:20230824-v2,603,1,604,1022,0.0009065000000000001
subjective_evaluation,gpt-3.5-turbo-instruct,gpt-3.5-turbo-instruct:20230824-v2,586,1,587,1127,0.0008810000000000001
subjective_evaluation,gpt-3.5-turbo-instruct,gpt-3.5-turbo-instruct:20230824-v2,621,1,622,512,0.0009335000000000001
strategy_rewrite,gpt-3.5-turbo-16k,gpt-3.5-turbo-0125,770,180,950,2639,0.000655
answer_generation,gpt-3.5-turbo-16k,gpt-3.5-turbo-0125,4790,1336,6126,4635,0.004399
subjective_evaluation,gpt-3.5-turbo-instruct,gpt-3.5-turbo-instruct:20230824-v2,499,1,500,1367,0.0007505000000000001
subjective_evaluation,gpt-3.5-turbo-instruct,gpt-3.5-turbo-instruct:20230824-v2,489,1,490,1047,0.0007355
subjective_evaluation,gpt-3.5-turbo-instruct,gpt-3.5-turbo-instruct:20230824-v2,594,1,595,1106,0.0008930000000000001
subjective_evaluation,gpt-3.5-turbo-instruct,gpt-3.5-turbo-instruct:20230824-v2,486,1,487,1226,0.0007310000000000001
subjective_evaluation,gpt-3.5-turbo-instruct,gpt-3.5-turbo-instruct:20230824-v2,492,1,493,1032,0.0007400000000000001
subjective_evaluation,gpt-3.5-turbo-instruct,gpt-3.5-turbo-instruct:20230824-v2,475,1,476,403,0.0007145000000000001
subjective_evaluation,gpt-3.5-turbo-instruct,gpt-3.5-turbo-instruct:20230824-v2,510,1,511,1085,0.0007670000000000001
subjective_evaluation,gpt-3.5-turbo-instruct,gpt-3.5-turbo-instruct:20230824-v2,465,1,466,1236,0.0006995
subjective_evaluation,gpt-3.5-turbo-instruct,gpt-3.5-turbo-instruct:20230824-v2,455,1,456,966,0.0006845
subjective_evaluation,gpt-3.5-turbo-instruct,gpt-3.5-turbo-instruct:20230824-v2,560,1,561,673,0.000842
subjective_evaluation,gpt-3.5-turbo-instruct,gpt-3.5-turbo-instruct:20230824-v2,452,1,453,1081,0.00068
subjective_evaluation,gpt-3.5-turbo-instruct,gpt-3.5-turbo-instruct:20230824-v2,458,1,459,1067,0.000689
subjective_evaluation,gpt-3.5-turbo-instruct,gpt-3.5-turbo-instruct:20230824-v2,441,1,442,512,0.0006635
subjective_evaluation,gpt-3.5-turbo-instruct,gpt-3.5-turbo-instruct:20230824-v2,476,1,477,1125,0.0007160000000000001
subjective_evaluation,gpt-3.5-turbo-instruct,gpt-3.5-turbo-instruct:20230824-v2,525,1,526,191,0.0007895
subjective_evaluation,gpt-3.5-turbo-instruct,gpt-3.5-turbo-instruct:20230824-v2,515,1,516,1102,0.0007745000000000001
subjective_evaluation,gpt-3.5-turbo-instruct,gpt-3.5-turbo-instruct:20230824-v2,620,1,621,1024,0.0009320000000000001
subjective_evaluation,gpt-3.5-turbo-instruct,gpt-3.5-turbo-instruct:20230824-v2,512,1,513,969,0.0007700000000000001
subjective_evaluation,gpt-3.5-turbo-instruct,gpt-3.5-turbo-instruct:20230824-v2,518,1,519,267,0.0007790000000000001
subjective_evaluation,gpt-3.5-turbo-instruct,gpt-3.5-turbo-instruct:20230824-v2,501,1,502,1032,0.0007535
subjective_evaluation,gpt-3.5-turbo-instruct,gpt-3.5-turbo-instruct:20230824-v2,536,1,537,459,0.0008060000000000001
subjective_evaluation,gpt-3.5-turbo-instruct,gpt-3.5-turbo-instruct:20230824-v2,597,1,598,579,0.0008975000000000001
subjective_evaluation,gpt-3.5-turbo-instruct,gpt-3.5-turbo-instruct:20230824-v2,587,1,588,995,0.0008825
subjective_evaluation,gpt-3.5-turbo-instruct,gpt-3.5-turbo-instruct:20230824-v2,692,1,693,466,0.0010400000000000001
subjective_evaluation,gpt-3.5-turbo-instruct,gpt-3.5-turbo-instruct:20230824-v2,584,1,585,1080,0.0008780000000000001
subjective_evaluation,gpt-3.5-turbo-instruct,gpt-3.5-turbo-instruct:20230824-v2,590,1,591,401,0.0008870000000000001
subjective_evaluation,gpt-3.5-turbo-instruct,gpt-3.5-turbo-instruct:20230824-v2,573,1,574,478,0.0008615000000000001
subjective_evaluation,gpt-3.5-turbo-instruct,gpt-3.5-turbo-instruct:20230824-v2,608,1,609,999,0.0009140000000000001
subjective_evaluation,gpt-3.5-turbo-instruct,gpt-3.5-turbo-instruct:20230824-v2,631,1,632,1141,0.0009485000000000001
subjective_evaluation,gpt-3.5-turbo-instruct,gpt-3.5-turbo-instruct:20230824-v2,621,1,622,427,0.0009335000000000001
subjective_evaluation,gpt-3.5-turbo-instruct,gpt-3.5-turbo-instruct:20230824-v2,726,1,727,427,0.001091
subjective_evaluation,gpt-3.5-turbo-instruct,gpt-3.5-turbo-instruct:20230824-v2,618,1,619,1085,0.0009289999999999999
subjective_evaluation,gpt-3.5-turbo-instruct,gpt-3.5-turbo-instruct:20230824-v2,624,1,625,1065,0.000938
subjective_evaluation,gpt-3.5-turbo-instruct,gpt-3.5-turbo-instruct:20230824-v2,607,1,608,245,0.0009125000000000001
subjective_evaluation,gpt-3.5-turbo-instruct,gpt-3.5-turbo-instruct:20230824-v2,642,1,643,535,0.000965
strategy_rewrite,gpt-3.5-turbo-16k,gpt-3.5-turbo-0125,705,430,1135,4279,0.0009975
answer_generation,gpt-3.5-turbo-16k,gpt-3.5-turbo-0125,5041,1605,6646,4365,0.004928
subjective_evaluation,gpt-3.5-turbo-instruct,gpt-3.5-turbo-instruct:20230824-v2,555,1,556,1256,0.0008345000000000002
subjective_evaluation,gpt-3.5-turbo-instruct,gpt-3.5-turbo-instruct:20230824-v2,545,1,546,495,0.0008195000000000001
subjective_evaluation,gpt-3.5-turbo-instruct,gpt-3.5-turbo-instruct:20230824-v2,650,1,651,606,0.000977
subjective_evaluation,gpt-3.5-turbo-instruct,gpt-3.5-turbo-instruct:20230824-v2,542,1,543,1230,0.000815
subjective_evaluation,gpt-3.5-turbo-instruct,gpt-3.5-turbo-instruct:20230824-v2,548,1,549,567,0.0008240000000000001
subjective_evaluation,gpt-3.5-turbo-instruct,gpt-3.5-turbo-instruct:20230824-v2,531,1,532,556,0.0007985000000000001
subjective_evaluation,gpt-3.5-turbo-instruct,gpt-3.5-turbo-instruct:20230824-v2,566,1,567,1024,0.000851
subjective_evaluation,gpt-3.5-turbo-instruct,gpt-3.5-turbo-instruct:20230824-v2,500,1,501,415,0.0007520000000000001
subjective_evaluation,gpt-3.5-turbo-instruct,gpt-3.5-turbo-instruct:20230824-v2,490,1,491,481,0.000737
subjective_evaluation,gpt-3.5-turbo-instruct,gpt-3.5-turbo-instruct:20230824-v2,595,1,596,515,0.0008945000000000001
subjective_evaluation,gpt-3.5-turbo-instruct,gpt-3.5-turbo-instruct:20230824-v2,487,1,488,508,0.0007325000000000001
subjective_evaluation,gpt-3.5-turbo-instruct,gpt-3.5-turbo-instruct:20230824-v2,493,1,494,190,0.0007415
subjective_evaluation,gpt-3.5-turbo-instruct,gpt-3.5-turbo-instruct:20230824-v2,476,1,477,1140,0.0007160000000000001
subjective_evaluation,gpt-3.5-turbo-instruct,gpt-3.5-turbo-instruct:20230824-v2,511,1,512,441,0.0007685
subjective_evaluation,gpt-3.5-turbo-instruct,gpt-3.5-turbo-instruct:20230824-v2,675,1,676,1031,0.0010145
subjective_evaluation,gpt-3.5-turbo-instruct,gpt-3.5-turbo-instruct:20230824-v2,665,1,666,181,0.0009995000000000002
subjective_evaluation,gpt-3.5-turbo-instruct,gpt-3.5-turbo-instruct:20230824-v2,770,1,771,322,0.001157
subjective_evaluation,gpt-3.5-turbo-instruct,gpt-3.5-turbo-instruct:20230824-v2,662,1,663,568,0.000995
subjective_evaluation,gpt-3.5-turbo-instruct,gpt-3.5-turbo-instruct:20230824-v2,668,1,669,448,0.001004
subjective_evaluation,gpt-3.5-turbo-instruct,gpt-3.5-turbo-instruct:20230824-v2,651,1,652,1035,0.0009785
subjective_evaluation,gpt-3.5-turbo-instruct,gpt-3.5-turbo-instruct:20230824-v2,686,1,687,991,0.001031
subjective_evaluation,gpt-3.5-turbo-instruct,gpt-3.5-turbo-instruct:20230824-v2,555,1,556,1096,0.0008345000000000002
subjective_evaluation,gpt-3.5-turbo-instruct,gpt-3.5-turbo-instruct:20230824-v2,545,1,546,1070,0.0008195000000000001
subjective_evaluation,gpt-3.5-turbo-instruct,gpt-3.5-turbo-instruct:20230824-v2,650,1,651,343,0.000977
subjective_evaluation,gpt-3.5-turbo-instruct,gpt-3.5-turbo-instruct:20230824-v2,542,1,543,2125,0.000815
subjective_evaluation,gpt-3.5-turbo-instruct,gpt-3.5-turbo-instruct:20230824-v2,548,1,549,188,0.0008240000000000001
subjective_evaluation,gpt-3.5-turbo-instruct,gpt-3.5-turbo-instruct:20230824-v2,531,1,532,1082,0.0007985000000000001
subjective_evaluation,gpt-3.5-turbo-instruct,gpt-3.5-turbo-instruct:20230824-v2,566,1,567,476,0.000851
subjective_evaluation,gpt-3.5-turbo-instruct,gpt-3.5-turbo-instruct:20230824-v2,701,1,702,536,0.0010535
subjective_evaluation,gpt-3.5-turbo-instruct,gpt-3.5-turbo-instruct:20230824-v2,691,1,692,170,0.0010385000000000001
subjective_evaluation,gpt-3.5-turbo-instruct,gpt-3.5-turbo-instruct:20230824-v2,796,1,797,644,0.0011960000000000002
subjective_evaluation,gpt-3.5-turbo-instruct,gpt-3.5-turbo-instruct:20230824-v2,688,1,689,510,0.001034
subjective_evaluation,gpt-3.5-turbo-instruct,gpt-3.5-turbo-instruct:20230824-v2,694,1,695,1129,0.0010429999999999999
subjective_evaluation,gpt-3.5-turbo-instruct,gpt-3.5-turbo-instruct:20230824-v2,677,1,678,991,0.0010175
subjective_evaluation,gpt-3.5-turbo-instruct,gpt-3.5-turbo-instruct:20230824-v2,712,1,713,1063,0.00107
strategy_rewrite,gpt-3.5-turbo-16k,gpt-3.5-turbo-0125,703,539,1242,6056,0.00116
answer_generation,gpt-3.5-turbo-16k,gpt-3.5-turbo-0125,5150,1233,6383,4976,0.0044245
subjective_evaluation,gpt-3.5-turbo-instruct,gpt-3.5-turbo-instruct:20230824-v2,440,1,441,903,0.000662
subjective_evaluation,gpt-3.5-turbo-instruct,gpt-3.5-turbo-instruct:20230824-v2,430,1,431,508,0.000647
subjective_evaluation,gpt-3.5-turbo-instruct,gpt-3.5-turbo-instruct:20230824-v2,535,1,536,200,0.0008045000000000001
subjective_evaluation,gpt-3.5-turbo-instruct,gpt-3.5-turbo-instruct:20230824-v2,427,1,428,405,0.0006425000000000001
subjective_evaluation,gpt-3.5-turbo-instruct,gpt-3.5-turbo-instruct:20230824-v2,433,1,434,1032,0.0006515000000000001
subjective_evaluation,gpt-3.5-turbo-instruct,gpt-3.5-turbo-instruct:20230824-v2,416,1,417,454,0.000626
subjective_evaluation,gpt-3.5-turbo-instruct,gpt-3.5-turbo-instruct:20230824-v2,451,1,452,257,0.0006785000000000001
subjective_evaluation,gpt-3.5-turbo-instruct,gpt-3.5-turbo-instruct:20230824-v2,483,1,484,468,0.0007265
subjective_evaluation,gpt-3.5-turbo-instruct,gpt-3.5-turbo-instruct:20230824-v2,473,1,474,1029,0.0007115000000000001
subjective_evaluation,gpt-3.5-turbo-instruct,gpt-3.5-turbo-instruct:20230824-v2,578,1,579,506,0.000869
subjective_evaluation,gpt-3.5-turbo-instruct,gpt-3.5-turbo-instruct:20230824-v2,470,1,471,511,0.0007070000000000001
subjective_evaluation,gpt-3.5-turbo-instruct,gpt-3.5-turbo-instruct:20230824-v2,476,1,477,1127,0.0007160000000000001
subjective_evaluation,gpt-3.5-turbo-instruct,gpt-3.5-turbo-instruct:20230824-v2,459,1,460,1022,0.0006905
subjective_evaluation,gpt-3.5-turbo-instruct,gpt-3.5-turbo-instruct:20230824-v2,494,1,495,458,0.000743
subjective_evaluation,gpt-3.5-turbo-instruct,gpt-3.5-turbo-instruct:20230824-v2,563,1,564,1086,0.0008465
subjective_evaluation,gpt-3.5-turbo-instruct,gpt-3.5-turbo-instruct:20230824-v2,553,1,554,1016,0.0008315
subjective_evaluation,gpt-3.5-turbo-instruct,gpt-3.5-turbo-instruct:20230824-v2,658,1,659,381,0.000989
subjective_evaluation,gpt-3.5-turbo-instruct,gpt-3.5-turbo-instruct:20230824-v2,550,1,551,453,0.000827
subjective_evaluation,gpt-3.5-turbo-instruct,gpt-3.5-turbo-instruct:20230824-v2,556,1,557,1098,0.0008359999999999999
subjective_evaluation,gpt-3.5-turbo-instruct,gpt-3.5-turbo-instruct:20230824-v2,539,1,540,510,0.0008105
subjective_evaluation,gpt-3.5-turbo-instruct,gpt-3.5-turbo-instruct:20230824-v2,574,1,575,1025,0.000863
subjective_evaluation,gpt-3.5-turbo-instruct,gpt-3.5-turbo-instruct:20230824-v2,617,1,618,1034,0.0009275000000000002
subjective_evaluation,gpt-3.5-turbo-instruct,gpt-3.5-turbo-instruct:20230824-v2,607,1,608,1055,0.0009125000000000001
subjective_evaluation,gpt-3.5-turbo-instruct,gpt-3.5-turbo-instruct:20230824-v2,712,1,713,455,0.00107
subjective_evaluation,gpt-3.5-turbo-instruct,gpt-3.5-turbo-instruct:20230824-v2,604,1,605,208,0.0009080000000000002
subjective_evaluation,gpt-3.5-turbo-instruct,gpt-3.5-turbo-instruct:20230824-v2,610,1,611,509,0.0009170000000000001
subjective_evaluation,gpt-3.5-turbo-instruct,gpt-3.5-turbo-instruct:20230824-v2,593,1,594,185,0.0008915
subjective_evaluation,gpt-3.5-turbo-instruct,gpt-3.5-turbo-instruct:20230824-v2,628,1,629,427,0.000944
subjective_evaluation,gpt-3.5-turbo-instruct,gpt-3.5-turbo-instruct:20230824-v2,511,1,512,543,0.0007685
subjective_evaluation,gpt-3.5-turbo-instruct,gpt-3.5-turbo-instruct:20230824-v2,501,1,502,470,0.0007535
subjective_evaluation,gpt-3.5-turbo-instruct,gpt-3.5-turbo-instruct:20230824-v2,606,1,607,1228,0.000911
subjective_evaluation,gpt-3.5-turbo-instruct,gpt-3.5-turbo-instruct:20230824-v2,498,1,499,1023,0.000749
subjective_evaluation,gpt-3.5-turbo-instruct,gpt-3.5-turbo-instruct:20230824-v2,504,1,505,349,0.000758
subjective_evaluation,gpt-3.5-turbo-instruct,gpt-3.5-turbo-instruct:20230824-v2,487,1,488,1006,0.0007325000000000001
subjective_evaluation,gpt-3.5-turbo-instruct,gpt-3.5-turbo-instruct:20230824-v2,522,1,523,1101,0.0007850000000000001
strategy_rewrite,gpt-3.5-turbo-16k,gpt-3.5-turbo-0125,809,445,1254,7558,0.001072
answer_generation,gpt-3.5-turbo-16k,gpt-3.5-turbo-0125,5056,1418,6474,4385,0.004654999999999999
subjective_evaluation,gpt-3.5-turbo-instruct,gpt-3.5-turbo-instruct:20230824-v2,577,1,578,1486,0.0008675000000000001
subjective_evaluation,gpt-3.5-turbo-instruct,gpt-3.5-turbo-instruct:20230824-v2,567,1,568,1633,0.0008525000000000001
subjective_evaluation,gpt-3.5-turbo-instruct,gpt-3.5-turbo-instruct:20230824-v2,672,1,673,449,0.00101
subjective_evaluation,gpt-3.5-turbo-instruct,gpt-3.5-turbo-instruct:20230824-v2,564,1,565,676,0.0008480000000000001
subjective_evaluation,gpt-3.5-turbo-instruct,gpt-3.5-turbo-instruct:20230824-v2,570,1,571,540,0.000857
subjective_evaluation,gpt-3.5-turbo-instruct,gpt-3.5-turbo-instruct:20230824-v2,553,1,554,379,0.0008315
subjective_evaluation,gpt-3.5-turbo-instruct,gpt-3.5-turbo-instruct:20230824-v2,588,1,589,186,0.000884
subjective_evaluation,gpt-3.5-turbo-instruct,gpt-3.5-turbo-instruct:20230824-v2,678,1,679,1066,0.0010190000000000002
subjective_evaluation,gpt-3.5-turbo-instruct,gpt-3.5-turbo-instruct:20230824-v2,668,1,669,1090,0.001004
subjective_evaluation,gpt-3.5-turbo-instruct,gpt-3.5-turbo-instruct:20230824-v2,773,1,774,1063,0.0011615
subjective_evaluation,gpt-3.5-turbo-instruct,gpt-3.5-turbo-instruct:20230824-v2,665,1,666,987,0.0009995000000000002
subjective_evaluation,gpt-3.5-turbo-instruct,gpt-3.5-turbo-instruct:20230824-v2,671,1,672,1420,0.0010085
subjective_evaluation,gpt-3.5-turbo-instruct,gpt-3.5-turbo-instruct:20230824-v2,654,1,655,528,0.000983
subjective_evaluation,gpt-3.5-turbo-instruct,gpt-3.5-turbo-instruct:20230824-v2,689,1,690,189,0.0010355000000000002
subjective_evaluation,gpt-3.5-turbo-instruct,gpt-3.5-turbo-instruct:20230824-v2,499,1,500,437,0.0007505000000000001
subjective_evaluation,gpt-3.5-turbo-instruct,gpt-3.5-turbo-instruct:20230824-v2,489,1,490,1096,0.0007355
subjective_evaluation,gpt-3.5-turbo-instruct,gpt-3.5-turbo-instruct:20230824-v2,594,1,595,1122,0.0008930000000000001
subjective_evaluation,gpt-3.5-turbo-instruct,gpt-3.5-turbo-instruct:20230824-v2,486,1,487,1245,0.0007310000000000001
subjective_evaluation,gpt-3.5-turbo-instruct,gpt-3.5-turbo-instruct:20230824-v2,492,1,493,1027,0.0007400000000000001
subjective_evaluation,gpt-3.5-turbo-instruct,gpt-3.5-turbo-instruct:20230824-v2,475,1,476,1058,0.0007145000000000001
subjective_evaluation,gpt-3.5-turbo-instruct,gpt-3.5-turbo-instruct:20230824-v2,510,1,511,1147,0.0007670000000000001
subjective_evaluation,gpt-3.5-turbo-instruct,gpt-3.5-turbo-instruct:20230824-v2,572,1,573,208,0.0008600000000000001
subjective_evaluation,gpt-3.5-turbo-instruct,gpt-3.5-turbo-instruct:20230824-v2,562,1,563,1083,0.000845
subjective_evaluation,gpt-3.5-turbo-instruct,gpt-3.5-turbo-instruct:20230824-v2,667,1,668,451,0.0010025
subjective_evaluation,gpt-3.5-turbo-instruct,gpt-3.5-turbo-instruct:20230824-v2,559,1,560,1019,0.0008405000000000001
subjective_evaluation,gpt-3.5-turbo-instruct,gpt-3.5-turbo-instruct:20230824-v2,565,1,566,1155,0.0008495
subjective_evaluation,gpt-3.5-turbo-instruct,gpt-3.5-turbo-instruct:20230824-v2,548,1,549,1102,0.0008240000000000001
subjective_evaluation,gpt-3.5-turbo-instruct,gpt-3.5-turbo-instruct:20230824-v2,583,1,584,1008,0.0008765
subjective_evaluation,gpt-3.5-turbo-instruct,gpt-3.5-turbo-instruct:20230824-v2,473,1,474,590,0.0007115000000000001
subjective_evaluation,gpt-3.5-turbo-instruct,gpt-3.5-turbo-instruct:20230824-v2,463,1,464,1038,0.0006965000000000001
subjective_evaluation,gpt-3.5-turbo-instruct,gpt-3.5-turbo-instruct:20230824-v2,568,1,569,394,0.0008540000000000002
subjective_evaluation,gpt-3.5-turbo-instruct,gpt-3.5-turbo-instruct:20230824-v2,460,1,461,319,0.0006920000000000001
subjective_evaluation,gpt-3.5-turbo-instruct,gpt-3.5-turbo-instruct:20230824-v2,466,1,467,497,0.000701
subjective_evaluation,gpt-3.5-turbo-instruct,gpt-3.5-turbo-instruct:20230824-v2,449,1,450,176,0.0006755000000000001
subjective_evaluation,gpt-3.5-turbo-instruct,gpt-3.5-turbo-instruct:20230824-v2,484,1,485,440,0.000728
strategy_rewrite,gpt-3.5-turbo-16k,gpt-3.5-turbo-0125,908,618,1526,5313,0.0013809999999999998
answer_generation,gpt-3.5-turbo-16k,gpt-3.5-turbo-0125,5151,1514,6665,6653,0.0048465
subjective_evaluation,gpt-3.5-turbo-instruct,gpt-3.5-turbo-instruct:20230824-v2,490,1,491,935,0.000737
subjective_evaluation,gpt-3.5-turbo-instruct,gpt-3.5-turbo-instruct:20230824-v2,480,1,481,1147,0.0007220000000000001
subjective_evaluation,gpt-3.5-turbo-instruct,gpt-3.5-turbo-instruct:20230824-v2,585,1,586,455,0.0008795000000000001
subjective_evaluation,gpt-3.5-turbo-instruct,gpt-3.5-turbo-instruct:20230824-v2,477,1,478,971,0.0007175
subjective_evaluation,gpt-3.5-turbo-instruct,gpt-3.5-turbo-instruct:20230824-v2,483,1,484,844,0.0007265
subjective_evaluation,gpt-3.5-turbo-instruct,gpt-3.5-turbo-instruct:20230824-v2,466,1,467,991,0.000701
subjective_evaluation,gpt-3.5-turbo-instruct,gpt-3.5-turbo-instruct:20230824-v2,501,1,502,409,0.0007535
subjective_evaluation,gpt-3.5-turbo-instruct,gpt-3.5-turbo-instruct:20230824-v2,632,1,633,1059,0.00095
subjective_evaluation,gpt-3.5-turbo-instruct,gpt-3.5-turbo-instruct:20230824-v2,622,1,623,462,0.0009350000000000001
subjective_evaluation,gpt-3.5-turbo-instruct,gpt-3.5-turbo-instruct:20230824-v2,727,1,728,426,0.0010925
subjective_evaluation,gpt-3.5-turbo-instruct,gpt-3.5-turbo-instruct:20230824-v2,619,1,620,166,0.0009305
subjective_evaluation,gpt-3.5-turbo-instruct,gpt-3.5-turbo-instruct:20230824-v2,625,1,626,1076,0.0009395
subjective_evaluation,gpt-3.5-turbo-instruct,gpt-3.5-turbo-instruct:20230824-v2,608,1,609,185,0.0009140000000000001
subjective_evaluation,gpt-3.5-turbo-instruct,gpt-3.5-turbo-instruct:20230824-v2,643,1,644,396,0.0009665000000000001
subjective_evaluation,gpt-3.5-turbo-instruct,gpt-3.5-turbo-instruct:20230824-v2,595,1,596,422,0.0008945000000000001
subjective_evaluation,gpt-3.5-turbo-instruct,gpt-3.5-turbo-instruct:20230824-v2,585,1,586,543,0.0008795000000000001
subjective_evaluation,gpt-3.5-turbo-instruct,gpt-3.5-turbo-instruct:20230824-v2,690,1,691,988,0.001037
subjective_evaluation,gpt-3.5-turbo-instruct,gpt-3.5-turbo-instruct:20230824-v2,582,1,583,583,0.0008750000000000001
subjective_evaluation,gpt-3.5-turbo-instruct,gpt-3.5-turbo-instruct:20230824-v2,588,1,589,175,0.000884
subjective_evaluation,gpt-3.5-turbo-instruct,gpt-3.5-turbo-instruct:20230824-v2,571,1,572,557,0.0008585000000000001
subjective_evaluation,gpt-3.5-turbo-instruct,gpt-3.5-turbo-instruct:20230824-v2,606,1,607,497,0.000911
